579	YOL115W	2.4136205
580	YIL107C	2.4136205
581	YNL005C	2.4136205
582	YDR168W	2.4136205
583	YCR002C	2.4136205
584	YNL307C	2.4136205
585	YLR058C	2.4136205
586	YCL011C	2.4136205
587	YMR228W	2.4136205
588	YOL145C	2.4136205
589	YGL244W	2.4136205
590	YPL118W	2.4136205
591	YJL092W	2.4136205
592	YPL037C	2.4136205
593	YML015C	2.4136205
594	YLR117C	2.4136205
595	YOL041C	2.4136205
596	YCL032W	2.4136205
597	YLR200W	2.4136205
598	YGR186W	2.4136205
599	YER062C	2.4136205
600	YLR109W	2.4136205
601	YLL050C	2.4136205
602	YBR135W	2.4136205
603	YPR036W	2.4136205
604	YDR289C	2.4136205
605	YBR126C	2.4136205
606	YKL129C	2.4136205
607	YKL122C	2.4136205
608	YDR318W	2.4136205
609	YNL097C	2.4136205
610	YIL084C	2.4136205
611	YKL126W	2.4136205
612	YJR045C	2.4136205
613	YPR056W	2.4136205
614	YKL081W	2.4136205
615	YMR259C	2.4136205
616	YOL006C	2.4136205
617	YOR308C	2.4136205
618	YHR077C	2.4136205
619	YOR249C	2.4136205
620	YLR127C	2.4136205
621	YHR166C	2.4136205
622	YGL240W	2.4136205
623	YKR072C	2.4136205
624	YJL020C	2.4136205
625	YNL262W	2.4136205
626	YNL246W	2.4136205
627	YPL090C	2.4136205
628	YMR284W	2.4136205
629	YDL105W	2.4136205
630	YBR247C	2.4136205
631	YMR072W	2.4136205
632	YMR108W	2.4136205
633	YAR042W	2.4136205
634	YHR158C	2.4136205
635	YDR469W	2.4136205
636	YPL160W	2.4136205
637	YIL033C	2.4136205
638	YDR179C	2.4136205
639	YDL019C	2.4136205
640	YAL019W	2.4136205
641	YJL034W	2.4136205
642	YDL078C	2.4136205
643	YGR037C	2.4136205
644	YNL222W	2.3139327
645	YML071C	2.3139327
646	YER086W	2.3139327
647	YGR215W	2.3139327
648	YPL144W	2.3139327
649	YNL118C	2.3139327
650	YGR078C	2.3139327
651	YEL003W	2.3139327
652	YKR082W	2.3139327
653	YLR408C	2.3139327
654	YGL115W	2.3139327
655	YDR477W	2.3139327
656	YOR138C	2.3139327
657	YOR133W	2.3139327
658	YJR041C	2.3139327
659	YDR440W	2.3139327
660	YPL208W	2.3139327
661	YDR462W	2.3139327
662	YLR043C	2.3139327
663	YDR211W	2.3139327
664	YKL052C	2.3139327
665	YNL215W	2.3139327
666	YDR166C	2.3139327
667	YKL023W	2.3139327
668	YDR137W	2.3139327
669	YJL044C	2.3139327
670	YKL104C	2.3139327
671	YDR017C	2.3139327
672	YMR310C	2.3139327
673	YNL153C	2.3139327
674	YDL160C	2.3139327
675	YOL117W	2.3139327
676	YPR093C	2.3139327
677	YDR091C	2.3139327
678	YDR404C	2.3139327
679	YDR460W	2.3139327
680	YPL243W	2.3139327
681	YML049C	2.3139327
682	YJL203W	2.3139327
683	YDR482C	2.3139327
684	YDL030W	2.3139327
685	YKL035W	2.3139327
686	YJL095W	2.3139327
687	YEL054C	2.3139327
688	YDR496C	2.3139327
689	YGR126W	2.3139327
690	YFL008W	2.3139327
691	YML093W	2.3139327
692	YGL058W	2.3139327
693	YLR129W	2.3139327
694	YJL069C	2.3139327
695	YGR195W	2.3139327
696	YCR016W	2.3139327
697	YHR167W	2.3139327
698	YOR123C	2.3139327
699	YDR041W	2.3139327
700	YBR212W	2.3139327
701	YLR423C	2.3139327
702	YPL217C	2.3139327
703	YBR187W	2.3139327
704	YBR160W	2.3139327
705	YJL123C	2.3139327
706	YGL043W	2.3139327
707	YER006W	2.3139327
708	YBR146W	2.3139327
709	YER035W	2.3139327
710	YGR020C	2.3139327
711	YHR086W	2.3139327
712	YDR235W	2.3139327
713	YEL015W	2.3139327
714	YLR055C	2.3139327
715	YPR041W	2.3139327
716	YNL244C	2.3139327
717	YCR082W	2.3139327
718	YDR429C	2.3139327
719	YIL144W	2.3139327
720	YLR371W	2.3139327
721	YJL098W	2.3139327
722	YMR288W	2.3139327
723	YBL105C	2.3139327
724	YFR031C	2.3139327
725	YBL097W	2.3139327
726	YGR198W	2.3139327
727	YNL172W	2.3139327
728	YDR118W	2.3139327
729	YNL293W	2.3139327
730	YMR123W	2.3139327
731	YNL155W	2.3139327
732	YLR399C	2.3139327
733	YKR026C	2.3139327
734	YOR058C	2.3139327
735	YBL046W	2.3139327
736	YMR044W	2.3139327
737	YGL241W	2.3139327
738	YLR291C	2.3139327
739	YER155C	2.3139327
740	YGL035C	2.3139327
741	YAL062W	2.3139327
742	YIL036W	2.3139327
743	YNL221C	2.3139327
744	YNL106C	2.3139327
745	YGR134W	2.3139327
746	YAL017W	2.3139327
747	YGL190C	2.3139327
748	YGL008C	2.3139327
749	YPL002C	2.1932092
750	YGL122C	2.1932092
751	YPL066W	2.1932092
752	YNL206C	2.1932092
753	YDR001C	2.1932092
754	YBR001C	2.1932092
755	YLR272C	2.1932092
756	YKL022C	2.1932092
757	YLR384C	2.1932092
758	YOR052C	2.1932092
759	YML025C	2.1932092
760	YBL038W	2.1932092
761	YJL084C	2.1932092
762	YBR215W	2.1932092
763	YOL059W	2.1932092
764	YHL024W	2.1932092
765	YDR463W	2.1932092
766	YBL052C	2.1932092
767	YHR164C	2.1932092
768	YAR003W	2.1932092
769	YAR071W	2.1932092
770	YLR179C	2.1932092
771	YAL047C	2.1932092
772	YOR179C	2.1932092
773	YBR257W	2.1932092
774	YLR304C	2.1932092
775	YIL095W	2.1932092
776	YKL010C	2.1932092
777	YAL021C	2.1932092
778	YAL026C	2.1932092
779	YOR196C	2.1932092
780	YNL247W	2.1932092
781	YDL100C	2.1932092
782	YDL188C	2.1932092
783	YMR214W	2.1932092
784	YDR523C	2.1932092
785	YDL074C	2.1932092
786	YBR123C	2.1932092
787	YPL178W	2.193209
788	YOR069W	2.193209
789	YIL115C	2.193209
790	YJR002W	2.193209
791	YLR216C	2.193209
792	YML091C	2.193209
793	YHL025W	2.193209
794	YKR059W	2.193209
795	YPL086C	2.193209
796	YLR380W	2.193209
797	YML085C	2.193209
798	YKL078W	2.193209
799	YNL067W	2.193209
800	YGR237C	2.193209
801	YIL094C	2.193209
802	YPL245W	2.193209
803	YHL009W-B	2.193209
804	YGR180C	2.193209
805	YKL088W	2.193209
806	YGL009C	2.193209
807	YGL005C	2.193209
808	YKL135C	2.193209
809	YMR086W	2.193209
810	YER157W	2.193209
811	YLR262C	2.193209
812	YML094W	2.193209
813	YMR191W	2.193209
814	YDR422C	2.193209
815	YDR419W	2.193209
816	YFR024C-A	2.193209
817	YER129W	2.193209
818	YNL045W	2.193209
819	YNL051W	2.193209
820	YLL027W	2.193209
821	YJR084W	2.193209
822	YKL061W	2.193209
823	YNL252C	2.193209
824	YDR314C	2.193209
825	YFR030W	2.193209
826	YDR299W	2.193209
827	YNL021W	2.193209
828	YGR167W	2.193209
829	YPL048W	2.193209
830	YGR083C	2.193209
831	YER095W	2.193209
832	YDR159W	2.193209
833	YPR189W	2.193209
834	YDR153C	2.193209
835	YLR330W	2.193209
836	YJL065C	2.193209
837	YGR097W	2.193209
838	YMR140W	2.193209
839	YLR131C	2.193209
840	YML106W	2.193209
841	YPL201C	2.193209
842	YNL132W	2.193209
843	YDL153C	2.193209
844	YKL144C	2.193209
845	YJL080C	2.193209
846	YIR012W	2.193209
847	YDL216C	2.193209
848	YPL031C	2.193209
849	YJL168C	2.193209
850	YKL204W	2.193209
851	YNL085W	2.193209
852	YDL122W	2.193209
853	YLR005W	2.193209
854	YOL034W	2.193209
855	YDR288W	2.193209
856	YPL210C	2.193209
857	YLR182W	2.193209
858	YFL007W	2.193209
859	YDL042C	2.193209
860	YOL144W	2.193209
861	YNL255C	2.193209
862	YNL023C	2.193209
863	YER063W	2.193209
864	YPL042C	2.193209
865	YNR034W	2.193209
866	YPL173W	2.193209
867	YCR060W	2.193209
868	YCR057C	2.193209
869	YKL114C	2.193209
870	YOR115C	2.193209
871	YLR218C	2.193209
872	YGR245C	2.193209
873	YCL059C	2.193209
874	YGL157W	2.193209
875	YCL029C	2.193209
876	YCL010C	2.193209
877	YOL077C	2.193209
878	YJR101W	2.193209
879	YIR008C	2.193209
880	YLR370C	2.193209
881	YDL047W	2.193209
882	YNL135C	2.193209
883	YJL062W-A	2.193209
884	YMR112C	2.193209
885	YHR029C	2.193209
886	YPL012W	2.193209
887	YJR031C	2.193209
888	YBR155W	2.193209
889	YBR142W	2.193209
890	YOL111C	2.193209
891	YBR136W	2.193209
892	YLR079W	2.193209
893	YEL051W	2.193209
894	YOL109W	2.193209
895	YBR218C	2.193209
896	YPL018W	2.193209
897	YMR135C	2.193209
898	YIL097W	2.193209
899	YKR029C	2.193209
900	YGL099W	2.193209
901	YLR192C	2.193209
902	YJR043C	2.193209
903	YCR073W-A	2.193209
904	YDR490C	2.193209
905	YNL099C	2.0438888
906	YOR078W	2.0438888
907	YPR101W	2.0438888
908	YLR072W	2.0438888
909	YMR131C	2.0438888
910	YJL180C	2.0438888
911	YKL009W	2.0438888
912	YPL127C	2.0438888
913	YOR132W	2.0438888
914	YJL053W	2.0438888
915	YHR012W	2.0438888
916	YNR023W	2.0438888
917	YPR029C	2.0438888
918	YJL130C	2.0438888
919	YGR278W	2.0438888
920	YGR209C	2.0438888
921	YIL108W	2.0438888
